"year","TaxonName","CommonName","fao_rgn","stock_id","TaxonKey","tons"
2017,"Metapenaeus tenuipes","Stork shrimp",57,"Metapenaeus_tenuipes-57",6925241,4049.074
2018,"Metapenaeus tenuipes","Stork shrimp",57,"Metapenaeus_tenuipes-57",6925241,4049.074
2019,"Metapenaeus tenuipes","Stork shrimp",57,"Metapenaeus_tenuipes-57",6925241,4049.074
1950,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,242.21399
1951,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,261.96611
1952,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,294.32432
1953,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,320.9386
1954,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,348.6404
1955,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,385.8506
1956,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,419.0644
1957,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,444.4155
1958,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,479.937
1959,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,506.8014
1960,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,771.3828
1961,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1221.669
1962,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1112.805
1963,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,811.8324
1964,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,812.1064
1965,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1144.4922842
1966,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1400.6780736
1967,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1530.0447588
1968,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,2019.1110412
1969,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,2094.4109364
1970,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,541.4095017
1971,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,2124.1945804
1972,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1227.9900718
1973,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1317.902048
1974,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1348.206848
1975,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,703.805038
1976,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,450.133154
1977,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,450.783334
1978,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,451.380334
1979,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,425.1005016
1980,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1013.690428512
1981,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1467.42946976
1982,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1851.29193592
1983,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,2379.99344056
1984,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,2877.4412022
1985,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,3474.7165604
1986,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,2095.5012352
1987,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,1805.6725546
1988,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,3364.8322036
1989,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,4591.6873752
1990,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,7499.6190396
1991,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5794.2532542
1992,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6573.6177394
1993,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6487.901125
1994,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6137.35763
1995,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6204.6079088
1996,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6128.8006666
1997,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5895.051736
1998,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6680.9577248
1999,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6233.6771028
2000,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5777.4277164
2001,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,8127.4862512
2002,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,8099.5306398
2003,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,8349.4882796
2004,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,8099.1822806
2005,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,8323.327833
2006,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,8184.8174212
2007,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,7422.0521514
2008,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,7275.518537
2009,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,4323.88
2010,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,4693.3025618
2011,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5137.1582444
2012,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5400.4546698
2013,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5377.4048246
2014,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5965.2201398
2015,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6069.370386
2016,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6081.6858662
2017,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,6121.026255
2018,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5591.182298
2019,"Metapenaeus tenuipes","Stork shrimp",71,"Metapenaeus_tenuipes-71",6925241,5578.4922064
1977,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,1800
1978,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,19035.639776
1979,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,39206.399923
1980,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,96789.090735
1981,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,86237.23298
1982,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,134224.230016
1983,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,259191.011538
1984,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,113276.99901
1985,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,106803.420167
1986,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,82620.812249
1987,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,99376.614886
1988,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,107095.47807
1989,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,134978.23184
1990,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,206363.94817
1991,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,173132.28406
1992,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,175611.73754
1993,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,208836.68452
1994,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,168440.80382
1995,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,186925.31144
1996,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,144515.6887
1997,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,140508.82306
1998,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,139401.2637
1999,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,107224.20494
2000,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,111267.55497
2001,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,103596.91021
2002,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,85586.87872
2003,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,85117.43748
2004,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,100449.67276
2005,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,69437.57038
2006,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,65625.65556
2007,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,153218.87634
2008,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,157531.51476
2009,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,156410.13564
2010,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,115665.88324
2011,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,39347.47709
2012,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,80964.19162
2013,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,78302.86158
2014,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,90793.8831175849
2015,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,132093.0461
2016,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,129084.780214
2017,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,122100.803927294
2018,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,100312.696964295
2019,"Micromesistius australis","Southern blue whiting",41,"Micromesistius_australis-41",600320,92700.788135586
1971,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,20800.01
1972,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,66802.252248
1973,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,112265.96596
1974,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,98334.934946
1975,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,5193.3453454
1976,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,34990.958962
1977,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,52937.867878
1978,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,27500.02603
1979,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,71076.80682
1980,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,38306.585582
1981,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,19468.266272
1982,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,43340.703708
1983,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,60699.336326
1984,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,29967.381376
1985,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,19798.7147138
1986,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,30193.999
1987,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,22300.3283242
1988,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,26031.250256
1989,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,39680.246234
1990,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,38674.119118
1991,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,68783.143148
1992,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,106597.77978
1993,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,33185.664674
1994,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,23506.217222
1995,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,23050.883892
1996,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,28844.450442
1997,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,26602.555562
1998,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,42357.791792
1999,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,38620.448456
2000,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,18659.77878
2001,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,27852.928936
2002,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,34697.480484
2003,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,46598.680684
2004,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,35998.887888
2005,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,24076.096698
2006,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,43124.066642
2007,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,28333.49108
2008,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,28571.29517
2009,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,35613.349516
2010,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,44117.903214
2011,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,43122.019512
2012,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,42766.292074
2013,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,37440.665422
2014,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,45898.203644
2015,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,35817.000606
2016,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,24412.617012
2017,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,23417.611834
2018,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,13326.091662
2019,"Micromesistius australis","Southern blue whiting",81,"Micromesistius_australis-81",600320,22036.077082
1950,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,20270.8399769036
1951,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,19004.1367824609
1952,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,11730.085067233
1953,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,14098.1221952696
1954,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,14379.6569529073
1955,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,15213.6215434353
1956,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,17900.4832405055
1957,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,18731.2973321731
1958,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,17402.7166365411
1959,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,17871.7470083827
1960,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,18419.579147129
1961,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,18599.33358645
1962,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,18568.3435072
1963,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,29741.49090944
1964,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,32501.83877025
1965,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,37531.81423902
1966,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,36393.45431284
1967,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,38086.57284077
1968,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,38024.42826258
1969,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,61520.218436999
1970,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,72211.6914363798
1971,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,146173.987226937
1972,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,95843.519849146
1973,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,123752.664771709
1974,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,119916.544262322
1975,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,124168.954274589
1976,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,173148.920945666
1977,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,274729.163261647
1978,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,783746.179324407
1979,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1809442.06613659
1980,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1871349.14056676
1981,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1410608.64864002
1982,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,745394.441123154
1983,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,662946.876736404
1984,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,802042.302985638
1985,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,917140.137756339
1986,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1097475.37720328
1987,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,956023.344395804
1988,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,817019.8595073
1989,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,766200.88837488
1990,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,697927.029475079
1991,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,609419.6889809
1992,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,617452.911505878
1993,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,650826.049433754
1994,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,596930.096914837
1995,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,704416.003674095
1996,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,739487.650078688
1997,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,813129.780230127
1998,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1287976.79292233
1999,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1458795.3685633
2000,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1692536.07140173
2001,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,2024578.85105767
2002,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1875235.5915628
2003,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,2735736.02894877
2004,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,2724018.66686649
2005,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,2285516.83094715
2006,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,2249904.56895181
2007,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1762055.08989723
2008,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1430499.04463603
2009,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,775008.277892548
2010,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,697389.872213772
2011,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,99221.1238234046
2012,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,353102.735831889
2013,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,570685.223072589
2014,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1016576.61470456
2015,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1182972.78884739
2016,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1112577.96000073
2017,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1308055.279152
2018,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,1174450.99580305
2019,"Micromesistius poutassou","Blue whiting",27,"Micromesistius_poutassou-27",600031,759670.238769046
1950,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1448.287340579
1951,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1618.044309499
1952,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1692.602012517
1953,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1870.474693557
1954,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1871.750545454
1955,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1896.213698219
1956,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2326.452733325
1957,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2379.956510889
1958,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2333.365981382
1959,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2295.874136867
1960,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2394.11979908
1961,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2667.6517239
1962,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2691.489704
1963,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2757.53310528
1964,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3079.04007544798
1965,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3373.73177496992
1966,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2861.05820344642
1967,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3451.00792222
1968,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3091.12871453586
1969,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2816.18954956
1970,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3253.24530528
1971,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3142.41129092
1972,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3011.8761643926
1973,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3776.1952448
1974,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2971.484773108
1975,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2251.37728016
1976,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2485.64443533
1977,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2460.04088801
1978,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2271.13866357
1979,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2287.87994668
1980,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2516.76928225
1981,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2231.99999299
1982,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1767.79028678
1983,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1909.56600153
1984,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1936.80669754723
1985,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2286.1301275152
1986,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,3979.04228852
1987,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,4102.16135727
1988,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2692.92159856
1989,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,2555.5898072
1990,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1987.7514641
1991,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1538.73461235
1992,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1363.0536844011
1993,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1161.56989423
1994,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,999.20804358
1995,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1064.57321325
1996,"Micromesistius poutassou","Blue whiting",34,"Micromesistius_poutassou-34",600031,1311.22278745
