rgn_name,rgn_id,commodity,product,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Canada,218,Cod liver oil,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,92,0,0,0,0,0,0,26,146.69428262478618,63.6552444675816,84,4,39.10077607730953,18,32.462178480652966,0,71,57,11,32.707882945112175,39.49390322044427,131.61372900668619,28.364052702160848,21.676314212612454,93.5855018515336,122.82778673499988,86.94690425487705,80.25916576532865,107.25582418798147,48.91867709972449,91.63472074807125,96.17511456258993,51.311726239213435,0,51.410008024997104,0,0
Canada,218,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,88.71153033399344,0,24.475815652947745,49,0,20,71,28.650319333837842,26,0,3,77,0,0,0,0,0,0,0,0,0,76,79.8862395783633,73,96.85216371096453,41.601281359577115,55,34.017872827587325,0,0,0,0
Canada,218,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,9,36,9,23,4,28,9,11,24,26,24,10,13,4,49,87,72,76.78304472853986,36,15,50,10,0,0,0,0,0,0,0,0,0,0,0
Canada,218,Ornamental saltwater fish,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,19,1,2,8,6,0,0,0,0
Canada,218,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,92,0,0,0,19,88.71153033399344,0,50.475815652947745,195.69428262478618,63.6552444675816,104,75,67.75109541114738,44,32.462178480652966,3,148,57,11,32.707882945112175,39.49390322044427,131.61372900668619,28.364052702160848,21.676314212612454,93.5855018515336,122.82778673499988,162.94690425487704,160.14540534369195,180.2558241879815,145.77084081068904,133.23600210764835,151.17511456258993,85.32959906680077,0,51.410008024997104,0,0
Canada,218,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,9,36,9,23,4,28,9,11,24,26,24,10,13,4,49,87,72,76.78304472853986,36,15,50,10,5,0,19,1,2,8,6,0,0,0,0
Canada,218,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,19,42.16061777287496,18,71,786.968206601535,78,83,90.02849183736657,151.59659843969507,327.2598153982906,160.63770128808505,95,29,71,106.11392766724089,157.30975150990866,426.32351330545,954.6443440925073,0,1,1,17,0,0,0,0
Chile,224,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
Chile,224,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,5,30,2,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,224,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
Chile,224,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,5,30,2,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,209,Agar agar nei,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,1,0,3,6,0,0,0,0,3,0,0,1,1,1,8,1,0,0,0,0,79,77,0,0,0,0
China,209,"Fish body oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,0,0,0,13,46,22,22,25,47.301299468894854,7,0,0,0,0,0,0,0,0,2,1,14,0,0,0,0,0,0,0,90.16080964025525,0,0,0,0,0
China,209,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,8,28.33383445389825,43,0,0,53.86762369061779,0,0,0,0,0,0,46,17.563056717704058,26.318033688999265,2,1,4,3,1,47.89319255863387,0,0,0,0,0,0,0,30,18,0,0,0,0
China,209,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,209,Ornamental saltwater fish,ornamentals,NA,NA,25,0,8,2,3,6,0,0,0,12,50,41,0,0,0,0,0,0,0,0,5,0,83,20,49,5,14,38,18,26,12,7,3,7,64,25,36,25,6,5,134,0,0,0,0
China,209,Other red algae,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.55252936366705,0,0,0,0,0,0,0,15,4,0,94,15,12,0,0,0,0,0,0,0,0,0
China,209,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,0,0,10,49,19,8,3,41,0,0,0,10,3,0,21,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
China,209,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,0,0,0,0,1,14,4,8,28.33383445389825,43,13,46,75.86762369061779,22,25,47.301299468894854,7,0,0,46,17.563056717704058,26.318033688999265,2,1,4,5,2,61.89319255863387,0,0,0,0,0,0,0,120.16080964025525,18,0,0,0,0
China,209,Z_TOTAL,ornamentals,NA,NA,25,0,8,2,3,13,3,0,0,12,50,41,0,0,0,0,0,0,0,0,5,0,83,20,49,5,15,38,18,27,13,7,3,7,64,25,36,25,6,5,134,0,0,0,0
China,209,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,0,0,10,62,19,9,3,44,76.55252936366705,0,0,10,3,3,21,2,22,11,1,102,16,12,0,0,0,79,77,0,0,0,0
Colombia,132,Cod liver oil,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.091720156932212,8,0,0,0,0,0,0,0,0,7,8,24,32,6,3,2,0,14,9,0,1,1,1,1,4,0,0,0,0,0
Colombia,132,"Fish body oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,38,5,8,30,90,73,13,9,12,0,2,24,40,84,13.672406022933103,19.041014539749447,0,0,13,0,94,34,11.053631204720098,2,0,0,0,0,0,0
Colombia,132,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,19,4,5,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,132,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,0,0,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,132,"Seaweeds and other algae, fit for human consumption, nei",seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,14,2,0,0,0,0,0,0
Colombia,132,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,11.091720156932212,46,5,11,31,92,92,17,14,25,10,10,48,72,90,16.672406022933103,22.041014539749447,0,14,22,0,95,35,12.053631204720098,3,4,0,0,0,0,0
Colombia,132,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,0,0,3,3,0,0,3,2,0,0,5,18,14,2,0,0,0,0,0,0
Cook Islands,153,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.42683300858482,89,93.15310529032985,0,0,0,81.27418731593161,74,81.00116114596858,40,98,108.92378597720409,90,78,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,153,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.42683300858482,89,93.15310529032985,0,0,0,81.27418731593161,74,81.00116114596858,40,98,108.92378597720409,90,78,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,130,"Fish body oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,130,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,0,6,1,0,5,6,1,2,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
Costa Rica,130,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,36,0,25,30.415124105235208,67.89743232020979,82.66432255260524,0,98.37132685408714,88.44754536628793,78.52376387848867,0,88.30500696712387,84.30698669217135,91.17286197410452,0,94.04071698108518,95.96845791897942,97.89619885687364,0,0,85.90213803201611,75.9783565442169,70.00508253164881,73.90807720715864,49.16989268724258,14,0,19,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,130,Ornamental saltwater fish,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.47649482136694,83.09321075293883,78,59,0,64,30,45,36,23,56,0,0,0,0
Costa Rica,130,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,0,11,0,0,0,12,18,11,23,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,130,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,3,17,0,6,1,0,5,6,1,2,0,0,0,0,0,1,92,68,0,0,0,0,0,0,0,0,0,0
Costa Rica,130,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,36,0,25,30.415124105235208,67.89743232020979,82.66432255260524,0,98.37132685408714,88.44754536628793,78.52376387848867,0,88.30500696712387,84.30698669217135,91.17286197410452,0,94.04071698108518,95.96845791897942,97.89619885687364,0,0,85.90213803201611,75.9783565442169,70.00508253164881,73.90807720715864,149.6463875086095,97.09321075293883,78,78,0,64,30,45,36,23,56,0,0,0,0
Costa Rica,130,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,0,11,0,0,0,12,18,11,23,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Croatia,187,Agar agar nei,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,1,10,0,1,1,8,14,6,6,12,6,8,5,7,11,3,4,0,0,0,0
Croatia,187,"Fish body oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,13,5,9,7,12,0,14,15,3,10,7,1,5,0,10.585881813632795,7.023439218312205,7.203389253718342,6.634860762979088,6.814810798385224,43.670208614912895,84,55.25728657790529,37.4737519858233,11,9,0,0,0,0
Croatia,187,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,11,2,1,12,19,13,29,73,20.329933073571056,23.239037314780944,94,0,0,0,0,0
Croatia,187,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.096133745989846,17,12,0,19,3,6,3,1,2,3,8,9,14,4,12,1,0,0,0,0,0,0,0,0,0,0,0
Croatia,187,"Seaweeds and other algae, fit for human consumption, nei",seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3,3,2,2,2,0,0,0,0
Croatia,187,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,13,5,9,7,12,0,14,15,3,10,7,4,9,11,12.585881813632795,8.023439218312205,19.203389253718342,25.634860762979088,19.814810798385224,72.6702086149129,157,75.58721965147635,60.71278930060424,105,9,0,0,0,0
Croatia,187,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.096133745989846,17,12,0,19,10,6,4,11,2,4,9,17,28,10,18,13,11,8,8,10,13,5,6,0,0,0,0
Cuba,112,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,83,104.59948259162547,56,91.56977638176534,91.54745848184965,97,123.96549870709012,130.43571601218883,71,70,71,39.45095154232477,0,0,0,0,0,0,0,0,0,0,0
Cuba,112,Ornamental saltwater fish,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.251658053099504,16.162877224539784,20.552124796083262,10.724329767472,0,0,42.848129282308264,0,0,0,0
Cuba,112,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,29.35633817866335,22.689001336190586,16.021664493717935,72,61,24,23,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,112,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,83,104.59948259162547,56,91.56977638176534,91.54745848184965,97,123.96549870709012,130.43571601218883,71,70,71,39.45095154232477,21.251658053099504,16.162877224539784,20.552124796083262,10.724329767472,0,0,42.848129282308264,0,0,0,0
Cuba,112,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,29.35633817866335,22.689001336190586,16.021664493717935,72,61,24,23,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,81,"Seaweeds and other algae, fit for human consumption, nei",seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4,60,20,0,0,0,0
Cyprus,81,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4,60,20,0,0,0,0
Denmark,175,Agar agar nei,seaweeds,NA,NA,NA,NA,NA,NA,NA,89.88037118985163,55.867204526210685,55.8927992899381,62.72614633913918,178.48352995591898,164.89362014869903,130.8804534850581,69.6362776795225,56.04636787230256,58,69.71306197070471,62.93090444895846,301.2278292042643,0,0,335.343374922815,369.4077311139107,192.43176645532265,85,192.48295598277747,192.5085507465049,369.5357049325478,321.90703369795943,192.58533503768712,185.80317751594086,70.09698342661588,95,29.301659241228677,56.55826314685077,78,92,117.90481800729603,192.81568791123382,165.61027353306653,206.48238200963598,87,0,0,0,0
Denmark,175,"Fish liver oils, nei",fish_oil,1,0,2,0,0,0,40,11,9,4,9,0,0,0,0,0,72.57045631117494,59,0,0,0,0,0,62.64224289900602,0,0,0,0,0,0,0,0,0,60.52968150524288,20.42607969829284,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,175,"Halibuts, liver oils",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,61,24,3,0,0,0,0,25,0,40,0,0,0,36,27,0,13,124.68939074904483,51.22982276906589,208.7628169364404,0,0,0,0
Denmark,175,Ornamental saltwater fish,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0,27,357.1980529533205,87,13,1,47,10,6,86.51663529368352,57,38,37,44,19,0,0,40,5,1,0,0,0,3,0,31,85,289.2309417040359,86,63,0,0,0,0
Denmark,175,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22,27,0,28,57.94378445015468,39,29,23.58331324480332,77.78329363972125,65.98606778874012,81.00020697515549,0,0,34.26525959869798,97.74609712194547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,175,Z_TOTAL,fish_oil,1,0,2,0,0,0,40,11,9,4,9,0,0,0,0,0,72.57045631117494,59,0,0,0,0,7,123.64224289900602,24,3,0,0,0,0,25,0,40,60.52968150524288,20.42607969829284,0,36,27,0,13,124.68939074904483,51.22982276906589,208.7628169364404,0,0,0,0
Denmark,175,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0,27,357.1980529533205,87,13,1,47,10,6,86.51663529368352,57,38,37,44,19,0,0,40,5,1,0,0,0,3,0,31,85,289.2309417040359,86,63,0,0,0,0
Denmark,175,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,89.88037118985163,55.867204526210685,55.8927992899381,62.72614633913918,178.48352995591898,176.89362014869903,152.8804534850581,96.6362776795225,56.04636787230256,86,127.6568464208594,101.93090444895846,330.2278292042643,23.58331324480332,77.78329363972125,401.3294427115551,450.4079380890662,192.43176645532265,85,226.74821558147545,290.2546478684504,369.5357049325478,321.90703369795943,192.58533503768712,185.80317751594086,70.09698342661588,95,29.301659241228677,56.55826314685077,78,92,117.90481800729603,192.81568791123382,165.61027353306653,206.48238200963598,87,0,0,0,0
Dominican Republic,115,Agar agar nei,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,24,6,8,5,4,0,0,0,0,0,0
Dominican Republic,115,"Fish body oils, nei",fish_oil,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,2,0,0,0,0,0,0,0,0,0,25,1,0,3,3,0,0,0,0,0,0
Dominican Republic,115,Ornamental fish nei,ornamentals,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,48,13,0,0,28,23,10,7,11,16,88,88,49,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,115,Z_TOTAL,fish_oil,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,2,0,0,0,0,0,0,0,0,0,25,1,0,3,3,0,0,0,0,0,0
Dominican Republic,115,Z_TOTAL,ornamentals,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,48,13,0,0,28,23,10,7,11,16,88,88,49,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,115,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,24,6,8,5,4,0,0,0,0,0,0
Ecuador,137,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,10,0,75,32,0,0,0,0,0,0,5,20,4,0,0,0,84.59101460760765,0,0,0,0,30,75.03928656807602,0,0,0
Ecuador,137,Ornamental fish nei,ornamentals,2,5,5,2,4,2,2,0,1,17,0,0,16,22,29,21,18,21,39,33,35,88,44,36,30,42,40,28,21,41,86,42,35,73,25.507906126986605,24.570648610180825,29.111664534487716,0,0,0,0,0,0,0,0,0,0
Ecuador,137,Ornamental saltwater fish,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,57.38338748915339,49.053797691496584,0,99,71,15.802269631163654,0,0,0
Ecuador,137,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9.109225843920484,10.182497858983055,6.881499226350748,5.767635917565876,7.934475594552168,6.820612285767297,7.893884300829868,15.52856228743476,24.256807935963366,26.423647612949658,16.561243008775023,29.663759304998514,28.549895996213635,30.716735673199942,7.731519125940665,0,0,0,0,0,0,0,0,0
Ecuador,137,"Seaweeds and other algae, fit for human consumption, nei",seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,48.287013531237335,62.74796993312839,160.90459436563242,117.42239597709977,131.88335237899173,0,125.39555947751569,0,0
Ecuador,137,"Seaweeds and other algae, unfit for human consumption, nei",seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,70,10,0,1,0,10.779739832250883,0,0
Ecuador,137,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,10,0,75,32,0,0,0,0,0,0,5,20,4,0,0,0,84.59101460760765,0,0,0,0,30,75.03928656807602,0,0,0
Ecuador,137,Z_TOTAL,ornamentals,2,5,5,2,4,2,2,0,1,17,0,0,16,22,29,21,18,21,39,33,35,88,44,36,30,42,40,28,21,41,86,42,35,73,25.507906126986605,24.570648610180825,29.111664534487716,79,57.38338748915339,49.053797691496584,0,99,71,15.802269631163654,0,0,0
Ecuador,137,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9.109225843920484,10.182497858983055,6.881499226350748,5.767635917565876,7.934475594552168,6.820612285767297,7.893884300829868,15.52856228743476,24.256807935963366,26.423647612949658,16.561243008775023,29.663759304998514,28.549895996213635,30.716735673199942,60.731519125940665,75.28701353123733,132.7479699331284,170.90459436563242,117.42239597709977,132.88335237899173,0,136.17529930976656,0,0
Egypt,214,"Fish body oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,32,26,0,143.81358189081217,2,3,1,26,0,0,0,0,0
Egypt,214,"Fish liver oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,26,25,0,3,13,14,0,0,0,0,0
Egypt,214,Ornamental fish nei,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.60340058414732,102.65261249277705,0,66.39432093948511,96,58,97,87,56,41,28,0,1,2,4,7,22,10,9,11,29,0,42,33,64,0,0,0,0
Egypt,214,Ornamental saltwater fish,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,1,0,0,0,0
Egypt,214,Other seaweeds and aquatic plants and products thereof,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1,0,80,90,72,23,42,12,26,13,0,0,22,36.00810355275351,77,71.46675158341694,100.07565265502137,77,65,95,95.60168763579402,5,0,115.22949825678334,0,0,0,0
Egypt,214,"Seaweeds and other algae, fit for human consumption, nei",seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,98.48565845994926,99,14,121.90364161744765,0,0,0
Egypt,214,Z_TOTAL,fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,91,32,77,26,168.81358189081217,2,6,14,40,0,0,0,0,0
Egypt,214,Z_TOTAL,ornamentals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.60340058414732,102.65261249277705,0,66.39432093948511,96,58,97,87,56,41,28,0,1,2,4,7,22,10,9,11,29,3,43,41,65,0,0,0,0
Egypt,214,Z_TOTAL,seaweeds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1,0,80,90,72,23,42,12,26,13,0,0,22,36.00810355275351,77,71.46675158341694,100.07565265502137,77,66,110,95.60168763579402,103.48565845994926,99,129.22949825678336,121.90364161744765,0,0,0
El Salvador,134,"Fish body oils, nei",fish_oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,0,0,2,0,61,24,14,96,99,61,95,0,0,0,0,0,0,0,0,0,0,0
El Salvador,134,Ornamental fish nei,ornamentals,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
