rgn_id,rgn_name,year,usd,unit,sector,usd_yr,adj_usd
120,Antigua and Barbuda,2015,37040,USD (1),mar,2015,38306.23696471845
120,Antigua and Barbuda,2016,37040,USD (1),mar,2016,37828.99274535559
120,Antigua and Barbuda,2017,37040,USD (1),mar,2017,37040
120,Antigua and Barbuda,2018,48150,USD (1),mar,2018,47145.74379512033
120,Antigua and Barbuda,2019,48150,USD (1),mar,2019,46021.62721577334
120,Antigua and Barbuda,2020,48150,USD (1),mar,2020,45202.46361586092
120,Antigua and Barbuda,2021,48150,USD (1),mar,2021,44651.647855225194
120,Antigua and Barbuda,2022,48150,USD (1),mar,2022,42648.10029532814
172,Argentina,1984,0,USD (1),mar,1984,0
172,Argentina,1985,10000,USD (1),mar,1985,22787.689804772257
172,Argentina,1986,10000,USD (1),mar,1986,22363.225119744562
172,Argentina,1987,1650,USD (1),mar,1987,3559.492299229926
172,Argentina,1988,1800,USD (1),mar,1988,3730.9442604467667
172,Argentina,1989,100,USD (1),mar,1989,197.73023662274824
172,Argentina,1990,100,USD (1),mar,1990,187.60348236494684
172,Argentina,1991,100,USD (1),mar,1991,179.98133757572072
172,Argentina,1992,100,USD (1),mar,1992,174.69028388169633
172,Argentina,1993,100,USD (1),mar,1993,169.6818575137007
172,Argentina,1994,0,USD (1),mar,1994,0
172,Argentina,1995,0,USD (1),mar,1995,0
172,Argentina,1996,0,USD (1),mar,1996,0
172,Argentina,1997,0,USD (1),mar,1997,0
172,Argentina,1998,0,USD (1),mar,1998,0
172,Argentina,1999,14000,USD (1),mar,1999,20601.375756666184
172,Argentina,2000,75000,USD (1),mar,2000,106759.40040650418
172,Argentina,2001,75000,USD (1),mar,2001,103825.1247176206
172,Argentina,2002,114000,USD (1),mar,2002,155350.28492008356
172,Argentina,2003,74900,USD (1),mar,2003,99802.25662514164
172,Argentina,2004,132120,USD (1),mar,2004,171456.09820877103
172,Argentina,2005,309000,USD (1),mar,2005,387840.1600170687
172,Argentina,2006,248400,USD (1),mar,2006,302034.82865528524
172,Argentina,2007,270100,USD (1),mar,2007,319311.4101914348
172,Argentina,2008,283700,USD (1),mar,2008,322989.40231379913
172,Argentina,2009,200550,USD (1),mar,2009,229138.71470888495
172,Argentina,2010,812640,USD (1),mar,2010,913501.2792614732
172,Argentina,2011,1319669.9999999998,USD (1),mar,2011,1438064.1901143661
172,Argentina,2012,337240,USD (1),mar,2012,360044.9414491607
172,Argentina,2013,106100,USD (1),mar,2013,111639.39477407334
172,Argentina,2014,41980.00000000001,USD (1),mar,2014,43466.61624720068
172,Argentina,2015,303590,USD (1),mar,2015,313968.4254891705
172,Argentina,2016,185590,USD (1),mar,2016,189543.2711557922
172,Argentina,2017,53769.99999999999,USD (1),mar,2017,53769.99999999999
172,Argentina,2018,24000,USD (1),mar,2018,23499.436159561534
172,Argentina,2019,102760,USD (1),mar,2019,98217.70327503362
172,Argentina,2020,18009.999999999996,USD (1),mar,2020,16907.505082485048
172,Argentina,2021,140460,USD (1),mar,2021,130254.83816708058
172,Argentina,2022,51450,USD (1),mar,2022,45571.023057001716
16,Australia,1984,19022380,USD (1),mar,1984,44884561.45940962
16,Australia,1985,17911710,USD (1),mar,1985,40816649.13530373
16,Australia,1986,24776560,USD (1),mar,1986,55408378.89728583
16,Australia,1987,27389870,USD (1),mar,1987,59087291.722368956
16,Australia,1988,47904770.00000001,USD (1),mar,1988,99294459.26640138
16,Australia,1989,63307530.00000001,USD (1),mar,1989,125178128.86901733
16,Australia,1990,63732700,USD (1),mar,1990,119564764.60520448
16,Australia,1991,68037320,USD (1),mar,1991,122454478.58667333
16,Australia,1992,79303910,USD (1),mar,1992,138536225.50828496
16,Australia,1993,91284480,USD (1),mar,1993,154893201.2857226
16,Australia,1994,107404650,USD (1),mar,1994,177614997.8482882
16,Australia,1995,130470030,USD (1),mar,1995,209870454.27816382
16,Australia,1996,158598880,USD (1),mar,1996,247852670.5944109
16,Australia,1997,139287620,USD (1),mar,1997,212701422.76746976
16,Australia,1998,110436680,USD (1),mar,1998,166066313.49920774
16,Australia,1999,180378510,USD (1),mar,1999,265431818.78125495
16,Australia,2000,241012919.99999997,USD (1),mar,2000,343071931.0589434
16,Australia,2001,243995940,USD (1),mar,2001,337772118.6812409
16,Australia,2002,250828620,USD (1),mar,2002,341809627.92202955
16,Australia,2003,274670280,USD (1),mar,2003,365990838.07556087
16,Australia,2004,368222830,USD (1),mar,2004,477853842.74289733
16,Australia,2005,341504140,USD (1),mar,2005,428637606.1621082
16,Australia,2006,426400140,USD (1),mar,2006,518468974.3296684
16,Australia,2007,540355390,USD (1),mar,2007,638806521.9749823
16,Australia,2008,589096160,USD (1),mar,2008,670679649.7136208
16,Australia,2009,609600390,USD (1),mar,2009,696499874.5980303
16,Australia,2010,709268500,USD (1),mar,2010,797299766.3047183
16,Australia,2011,836585350,USD (1),mar,2011,911639602.180313
16,Australia,2012,954750850,USD (1),mar,2012,1019313289.9026996
16,Australia,2013,925050410,USD (1),mar,2013,973346540.1310877
16,Australia,2014,706877850,USD (1),mar,2014,731910153.396767
16,Australia,2015,661002160,USD (1),mar,2015,683598957.2124931
16,Australia,2016,746297870,USD (1),mar,2016,762194835.5859699
16,Australia,2017,813100370,USD (1),mar,2017,813100370
16,Australia,2018,919715090,USD (1),mar,2018,900532751.7683496
16,Australia,2019,872646630,USD (1),mar,2019,834073061.2037568
16,Australia,2020,960441540,USD (1),mar,2020,901647430.2598428
16,Australia,2021,1266304920,USD (1),mar,2021,1174301170.6163886
16,Australia,2022,1121227520,USD (1),mar,2022,993109527.0372179
110,Bahamas,1984,70000,USD (1),mar,1984,165169.62137012684
110,Bahamas,1985,48000,USD (1),mar,1985,109380.91106290683
110,Bahamas,1986,72000,USD (1),mar,1986,161015.22086216084
110,Bahamas,1987,120000,USD (1),mar,1987,258872.16721672192
110,Bahamas,1988,120000,USD (1),mar,1988,248729.61736311778
110,Bahamas,1989,89400,USD (1),mar,1989,176770.83154073692
110,Bahamas,1990,36100,USD (1),mar,1990,67724.85713374581
110,Bahamas,1991,13200,USD (1),mar,1991,23757.536559995133
110,Bahamas,1992,25200,USD (1),mar,1992,44021.95153818747
110,Bahamas,1993,24200,USD (1),mar,1993,41063.009518315564
110,Bahamas,1994,12200,USD (1),mar,1994,20175.131837859124
110,Bahamas,1995,60200,USD (1),mar,1995,96836.04232746373
110,Bahamas,1996,15200,USD (1),mar,1996,23754.017638933172
110,Bahamas,1997,15000,USD (1),mar,1997,22905.993666285965
110,Bahamas,1998,15000,USD (1),mar,1998,22555.863708399385
110,Bahamas,1999,15000,USD (1),mar,1999,22072.902596428055
110,Bahamas,2000,28000,USD (1),mar,2000,39856.842818428224
110,Bahamas,2001,182000,USD (1),mar,2001,251948.96931475928
110,Bahamas,2002,250000,USD (1),mar,2002,340680.4493861482
110,Bahamas,2003,500000,USD (1),mar,2003,666236.6930917333
110,Bahamas,2004,215340,USD (1),mar,2004,279453.19549104414
110,Bahamas,2005,586360,USD (1),mar,2005,735967.4958822278
110,Bahamas,2006,288180,USD (1),mar,2006,350404.17440370406
110,Bahamas,2007,240000,USD (1),mar,2007,283727.2804366692
110,Bahamas,2008,400000,USD (1),mar,2008,455395.70294508163
110,Bahamas,2009,337400,USD (1),mar,2009,385496.89525194606
110,Bahamas,2010,0,USD (1),mar,2010,0
110,Bahamas,2011,0,USD (1),mar,2011,0
110,Bahamas,2012,0,USD (1),mar,2012,0
110,Bahamas,2013,0,USD (1),mar,2013,0
110,Bahamas,2014,193240,USD (1),mar,2014,200083.10918554213
110,Bahamas,2015,192780,USD (1),mar,2015,199370.31215060537
110,Bahamas,2016,184000,USD (1),mar,2016,187919.402406734
110,Bahamas,2017,115000,USD (1),mar,2017,115000
110,Bahamas,2018,158280,USD (1),mar,2018,154978.78147230833
110,Bahamas,2019,115000,USD (1),mar,2019,109916.65897848255
110,Bahamas,2020,115000,USD (1),mar,2020,107960.19347505724
110,Bahamas,2021,0,USD (1),mar,2021,0
110,Bahamas,2022,0,USD (1),mar,2022,0
52,Bahrain,1984,0,USD (1),mar,1984,0
52,Bahrain,1985,0,USD (1),mar,1985,0
52,Bahrain,1986,0,USD (1),mar,1986,0
52,Bahrain,1987,0,USD (1),mar,1987,0
52,Bahrain,1988,0,USD (1),mar,1988,0
52,Bahrain,1989,0,USD (1),mar,1989,0
52,Bahrain,1990,0,USD (1),mar,1990,0
52,Bahrain,1991,0,USD (1),mar,1991,0
52,Bahrain,1992,0,USD (1),mar,1992,0
52,Bahrain,1993,0,USD (1),mar,1993,0
52,Bahrain,1994,0,USD (1),mar,1994,0
52,Bahrain,1995,18000,USD (1),mar,1995,28954.29837033799
52,Bahrain,1996,13500,USD (1),mar,1996,21097.3182977367
52,Bahrain,1997,100,USD (1),mar,1997,152.70662444190643
52,Bahrain,1998,4500,USD (1),mar,1998,6766.759112519816
52,Bahrain,1999,13500,USD (1),mar,1999,19865.61233678525
52,Bahrain,2000,55200,USD (1),mar,2000,78574.91869918708
52,Bahrain,2001,100,USD (1),mar,2001,138.43349962349413
52,Bahrain,2002,7800,USD (1),mar,2002,10629.230020847823
52,Bahrain,2003,11000,USD (1),mar,2003,14657.207248018132
52,Bahrain,2004,21400,USD (1),mar,2004,27771.423718344686
52,Bahrain,2005,8400,USD (1),mar,2005,10543.22765094944
52,Bahrain,2006,5620,USD (1),mar,2006,6833.47720226531
52,Bahrain,2007,4600,USD (1),mar,2007,5438.106208369493
52,Bahrain,2008,13300,USD (1),mar,2008,15141.907122923965
52,Bahrain,2009,15300,USD (1),mar,2009,17481.03881847888
52,Bahrain,2010,35080,USD (1),mar,2010,39433.97430164954
52,Bahrain,2011,39269.99999999999,USD (1),mar,2011,42793.107932885614
52,Bahrain,2012,22960,USD (1),mar,2012,24512.60780356046
52,Bahrain,2013,0,USD (1),mar,2013,0
52,Bahrain,2014,63400,USD (1),mar,2014,65645.15174065085
52,Bahrain,2015,63830,USD (1),mar,2015,66012.07088169489
52,Bahrain,2016,152890,USD (1),mar,2016,156146.72518459545
52,Bahrain,2017,170209.99999999997,USD (1),mar,2017,170209.99999999997
52,Bahrain,2018,170209.99999999997,USD (1),mar,2018,166659.959529957
52,Bahrain,2019,170209.99999999997,USD (1),mar,2019,162686.2132585001
52,Bahrain,2020,170209.99999999997,USD (1),mar,2020,159790.47418599555
52,Bahrain,2021,170209.99999999997,USD (1),mar,2021,157843.34333204318
52,Bahrain,2022,170209.99999999997,USD (1),mar,2022,150760.8131104424
204,Bangladesh,1984,38996690,USD (1),mar,1984,92015264.5998316
204,Bangladesh,1985,47324899.99999999,USD (1),mar,1985,107842514.12418664
204,Bangladesh,1986,58448610,USD (1),mar,1986,130709942.33661531
204,Bangladesh,1987,60151200,USD (1),mar,1987,129762262.53905402
204,Bangladesh,1988,65944640,USD (1),mar,1988,136686542.28623793
204,Bangladesh,1989,78361989.99999999,USD (1),mar,1989,154945348.24929428
204,Bangladesh,1990,118321160,USD (1),mar,1990,221974616.53460053
204,Bangladesh,1991,120537450,USD (1),mar,1991,216944914.78966555
204,Bangladesh,1992,138840000,USD (1),mar,1992,242539990.14134717
204,Bangladesh,1993,178787500,USD (1),mar,1993,303369951.0023076
204,Bangladesh,1994,189418100,USD (1),mar,1994,313240585.24399865
204,Bangladesh,1995,204784380,USD (1),mar,1995,329410446.672482
204,Bangladesh,1996,274000320,USD (1),mar,1996,428197923.31271935
204,Bangladesh,1997,315712170,USD (1),mar,1997,482113397.7592932
204,Bangladesh,1998,336653440,USD (1),mar,1998,506233940.640254
204,Bangladesh,1999,243183530,USD (1),mar,1999,357851091.383036
204,Bangladesh,2000,239217980,USD (1),mar,2000,340516908.1500681
204,Bangladesh,2001,217146370,USD (1),mar,2001,300603319.2963811
204,Bangladesh,2002,229443870,USD (1),mar,2002,312668162.96198785
204,Bangladesh,2003,235427920,USD (1),mar,2003,313701437.76453024
204,Bangladesh,2004,244789020,USD (1),mar,2004,317670074.5802968
204,Bangladesh,2005,240466370,USD (1),mar,2005,301820438.2508856
204,Bangladesh,2006,283932260,USD (1),mar,2006,345239257.2415777
204,Bangladesh,2007,301555700,USD (1),mar,2007,356498244.421567
204,Bangladesh,2008,332192220.00000006,USD (1),mar,2008,378197273.8494681
204,Bangladesh,2009,542166940.0000001,USD (1),mar,2009,619453681.3226086
204,Bangladesh,2010,479829290,USD (1),mar,2010,539383577.2816062
204,Bangladesh,2011,574852059.9999999,USD (1),mar,2011,626424910.8485265
204,Bangladesh,2012,696534800,USD (1),mar,2012,743636079.0039818
204,Bangladesh,2013,823925030,USD (1),mar,2013,866941486.2244129
204,Bangladesh,2014,982307150,USD (1),mar,2014,1017093090.1841685
204,Bangladesh,2015,988595970,USD (1),mar,2015,1022391778.8657045
204,Bangladesh,2016,1060918810,USD (1),mar,2016,1083517547.7025185
204,Bangladesh,2017,1080025560,USD (1),mar,2017,1080025560
204,Bangladesh,2018,1008818680,USD (1),mar,2018,987777923.634714
204,Bangladesh,2019,1019556950,USD (1),mar,2019,974489509.4112328
204,Bangladesh,2020,1055640100,USD (1),mar,2020,991018342.9219893
204,Bangladesh,2021,1106359150,USD (1),mar,2021,1025976306.6917189
204,Bangladesh,2022,1063067840,USD (1),mar,2022,941595511.133081
164,Belize,1984,100,USD (1),mar,1984,235.95660195732404
164,Belize,1985,100,USD (1),mar,1985,227.87689804772256
164,Belize,1986,230000,USD (1),mar,1986,514354.1777541249
164,Belize,1987,0,USD (1),mar,1987,0
164,Belize,1988,0,USD (1),mar,1988,0
164,Belize,1989,5962000,USD (1),mar,1989,11788676.70744825
164,Belize,1990,1089000,USD (1),mar,1990,2043001.922954271
164,Belize,1991,1727000,USD (1),mar,1991,3108277.6999326963
164,Belize,1992,3000000,USD (1),mar,1992,5240708.516450889
164,Belize,1993,5700000,USD (1),mar,1993,9671865.87828094
164,Belize,1994,5871200,USD (1),mar,1994,9709199.512003155
164,Belize,1995,7488000,USD (1),mar,1995,12044988.122060604
164,Belize,1996,5736000,USD (1),mar,1996,8964016.13006057
164,Belize,1997,8858000,USD (1),mar,1997,13526752.793064073
164,Belize,1998,9852000,USD (1),mar,1998,14814691.283676716
164,Belize,1999,15182400,USD (1),mar,1999,22341309.092000622
164,Belize,2000,17424000,USD (1),mar,2000,24802343.90243905
164,Belize,2001,33539199.999999996,USD (1),mar,2001,46429488.30572294
164,Belize,2002,30800000,USD (1),mar,2002,41971831.36437345
164,Belize,2003,64312800,USD (1),mar,2003,85695094.39094006
164,Belize,2004,49680000,USD (1),mar,2004,64471230.389129154
164,Belize,2005,47938500,USD (1),mar,2005,60169823.66012378
164,Belize,2006,32557500,USD (1),mar,2006,39587354.80653965
164,Belize,2007,12924000,USD (1),mar,2007,15278714.051514637
164,Belize,2008,12559500,USD (1),mar,2008,14298855.827846883
164,Belize,2009,18631500,USD (1),mar,2009,21287449.3298359
164,Belize,2010,23841200,USD (1),mar,2010,26800264.19955778
164,Belize,2011,17664500,USD (1),mar,2011,19249270.564819407
164,Belize,2012,20359900,USD (1),mar,2012,21736683.08448217
164,Belize,2013,24820000,USD (1),mar,2013,26115832.029147033
164,Belize,2014,28663040,USD (1),mar,2014,29678069.560699448
164,Belize,2015,16616500,USD (1),mar,2015,17184546.072468795
164,Belize,2016,4378000,USD (1),mar,2016,4471256.215960226
164,Belize,2017,2265000,USD (1),mar,2017,2265000
164,Belize,2018,2271000,USD (1),mar,2018,2223634.1465985104
164,Belize,2019,2531500,USD (1),mar,2019,2419600.193078509
164,Belize,2020,2533750,USD (1),mar,2020,2378644.697542837
164,Belize,2021,2683750,USD (1),mar,2021,2488761.369293055
164,Belize,2022,5813500,USD (1),mar,2022,5149215.5984816225
99,Benin,1984,12400,USD (1),mar,1984,29258.61864270818
99,Benin,1985,7410,USD (1),mar,1985,16885.678145336242
99,Benin,1986,14320,USD (1),mar,1986,32024.13837147421
99,Benin,1987,18740,USD (1),mar,1987,40427.2034470114
99,Benin,1988,234540.00000000003,USD (1),mar,1988,486142.03713621374
99,Benin,1989,0,USD (1),mar,1989,0
99,Benin,1990,0,USD (1),mar,1990,0
99,Benin,1991,0,USD (1),mar,1991,0
99,Benin,1992,0,USD (1),mar,1992,0
99,Benin,1993,0,USD (1),mar,1993,0
99,Benin,1994,0,USD (1),mar,1994,0
99,Benin,1995,0,USD (1),mar,1995,0
99,Benin,1996,0,USD (1),mar,1996,0
99,Benin,1997,0,USD (1),mar,1997,0
99,Benin,1998,0,USD (1),mar,1998,0
99,Benin,1999,0,USD (1),mar,1999,0
99,Benin,2000,0,USD (1),mar,2000,0
99,Benin,2001,0,USD (1),mar,2001,0
99,Benin,2002,0,USD (1),mar,2002,0
99,Benin,2003,0,USD (1),mar,2003,0
99,Benin,2004,0,USD (1),mar,2004,0
99,Benin,2005,228000,USD (1),mar,2005,286173.32195434195
99,Benin,2006,229200,USD (1),mar,2006,278689.14141622937
99,Benin,2007,325960,USD (1),mar,2007,385348.9347130695
99,Benin,2008,350000,USD (1),mar,2008,398471.24007694644
99,Benin,2009,330720,USD (1),mar,2009,377864.650852767
99,Benin,2010,315280,USD (1),mar,2010,354411.1578627157
99,Benin,2011,331040,USD (1),mar,2011,360739.252612744
99,Benin,2012,376060,USD (1),mar,2012,401490.0387895012
99,Benin,2013,388740,USD (1),mar,2013,409035.79947665666
99,Benin,2014,388860,USD (1),mar,2014,402630.5000925787
99,Benin,2015,304460,USD (1),mar,2015,314868.16701614956
99,Benin,2016,303740,USD (1),mar,2016,310209.99612511625
99,Benin,2017,309990,USD (1),mar,2017,309990
99,Benin,2018,405080,USD (1),mar,2018,396631.3166464661
99,Benin,2019,256010,USD (1),mar,2019,244693.59882679404
99,Benin,2020,338790,USD (1),mar,2020,318050.7299775186
99,Benin,2021,351650,USD (1),mar,2021,326100.76777341514
99,Benin,2022,312620,USD (1),mar,2022,276898.2162892104
249,Sint Eustatius,1984,0,USD (1),mar,1984,0
249,Sint Eustatius,1985,0,USD (1),mar,1985,0
249,Sint Eustatius,1986,0,USD (1),mar,1986,0
249,Sint Eustatius,1987,0,USD (1),mar,1987,0
249,Sint Eustatius,1988,0,USD (1),mar,1988,0
249,Sint Eustatius,1989,0,USD (1),mar,1989,0
249,Sint Eustatius,1990,0,USD (1),mar,1990,0
249,Sint Eustatius,1991,0,USD (1),mar,1991,0
249,Sint Eustatius,1992,0,USD (1),mar,1992,0
249,Sint Eustatius,1993,0,USD (1),mar,1993,0
249,Sint Eustatius,1994,0,USD (1),mar,1994,0
249,Sint Eustatius,1995,0,USD (1),mar,1995,0
249,Sint Eustatius,1996,0,USD (1),mar,1996,0
249,Sint Eustatius,1997,0,USD (1),mar,1997,0
249,Sint Eustatius,1998,0,USD (1),mar,1998,0
249,Sint Eustatius,1999,0,USD (1),mar,1999,0
249,Sint Eustatius,2000,0,USD (1),mar,2000,0
249,Sint Eustatius,2001,0,USD (1),mar,2001,0
249,Sint Eustatius,2002,0,USD (1),mar,2002,0
249,Sint Eustatius,2003,0,USD (1),mar,2003,0
249,Sint Eustatius,2004,0,USD (1),mar,2004,0
249,Sint Eustatius,2005,0,USD (1),mar,2005,0
249,Sint Eustatius,2006,0,USD (1),mar,2006,0
249,Sint Eustatius,2007,0,USD (1),mar,2007,0
249,Sint Eustatius,2008,0,USD (1),mar,2008,0
249,Sint Eustatius,2009,0,USD (1),mar,2009,0
249,Sint Eustatius,2010,0,USD (1),mar,2010,0
249,Sint Eustatius,2011,3850,USD (1),mar,2011,4195.402738518198
249,Sint Eustatius,2012,0,USD (1),mar,2012,0
249,Sint Eustatius,2013,0,USD (1),mar,2013,0
249,Sint Eustatius,2014,0,USD (1),mar,2014,0
249,Sint Eustatius,2015,0,USD (1),mar,2015,0
249,Sint Eustatius,2016,0,USD (1),mar,2016,0
249,Sint Eustatius,2017,0,USD (1),mar,2017,0
249,Sint Eustatius,2018,0,USD (1),mar,2018,0
249,Sint Eustatius,2019,0,USD (1),mar,2019,0
249,Sint Eustatius,2020,0,USD (1),mar,2020,0
249,Sint Eustatius,2021,0,USD (1),mar,2021,0
249,Sint Eustatius,2022,0,USD (1),mar,2022,0
232,Bosnia and Herzegovina,1984,0,USD (1),mar,1984,0
232,Bosnia and Herzegovina,1985,0,USD (1),mar,1985,0
232,Bosnia and Herzegovina,1986,0,USD (1),mar,1986,0
232,Bosnia and Herzegovina,1987,0,USD (1),mar,1987,0
232,Bosnia and Herzegovina,1988,0,USD (1),mar,1988,0
